variant,history_file,best_loss_round,best_loss_val_loss,best_loss_val_id,best_loss_val_temp,best_id_round,best_id_val_loss,best_id_val_id,best_id_val_temp,best_temp_round,best_temp_val_loss,best_temp_val_id,best_temp_val_temp,last_round,last_val_loss,last_val_id,last_val_temp
privfedtalk_lrs3_stronger_resume_nopers,runs/paper_compare_2gpu_1000/privfedtalk_lrs3_stronger_resume_nopers/federated_history_2gpu.json,558,1.3857640698552132,0.5562294870615005,0.9598159212619066,901,1.391062080860138,0.5614458872005343,0.956682737916708,558,1.3857640698552132,0.5562294870615005,0.9598159212619066,1000,1.394502431154251,0.5533598149195313,0.9561120793223381
fedavg_lrs3_stronger_resume_nopers,runs/paper_compare_2gpu_1000/fedavg_lrs3_stronger_resume_nopers/federated_history_2gpu.json,558,1.3265978731215,0.5562288342043757,0.9598159864544868,901,1.331698164343834,0.5614342894405127,0.9566833283752203,558,1.3265978731215,0.5562288342043757,0.9598159864544868,1000,1.3350125029683113,0.5533565999940038,0.9561130478978157
fedprox_lrs3_stronger_resume_nopers,runs/paper_compare_2gpu_1000/fedprox_lrs3_stronger_resume_nopers/federated_history_2gpu.json,558,1.3265978135168552,0.5562296751886606,0.959815988317132,901,1.3316977471113205,0.5614393670111895,0.95668332464993,558,1.3265978135168552,0.5562296751886606,0.959815988317132,1000,1.3350123390555382,0.55335742700845,0.9561130478978157
